timestamp,machine_id,machine_type,servo_motor_rpm,hydraulic_pressure_psi,temperature_celsius,vibration_mm_per_s,operation_time_hours,cycle_count,joint_wear_percent,status,time_since_maintenance,hour_of_day,day_of_week
2025-05-23T09:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1212.01,2002.95,61.24,0.228,237.61,19065,57.12,FAILURE,59.69,9,4
2025-05-23T09:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1266.96,2121.68,72.53,0.331,238.71,18851,69.73,NORMAL,86.6,9,4
2025-05-23T09:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1142.12,2088.98,57.46,0.416,239.0,19094,53.54,NORMAL,44.95,9,4
2025-05-23T09:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1146.97,1931.2,61.59,0.773,237.17,18846,55.85,NORMAL,50.04,9,4
2025-05-23T10:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1212.01,2002.95,61.24,1.922,237.78,19070,57.12,FAILURE,59.86,10,4
2025-05-23T10:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1266.96,2121.68,77.32,0.331,238.89,18858,69.73,FAILURE,86.79,10,4
2025-05-23T10:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1142.12,2088.98,83.49,0.416,239.05,19102,53.54,FAILURE,45.0,10,4
2025-05-23T10:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1259.82,2026.8,69.61,0.539,237.35,18852,53.58,FAILURE,50.22,10,4
2025-05-23T11:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1160.66,1965.1,61.2,0.7,237.87,19078,59.1,FAILURE,59.95,11,4
2025-05-23T11:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1266.96,2268.68,77.32,0.331,239.03,18871,69.73,FAILURE,86.93,11,4
2025-05-23T11:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1259.01,1923.61,64.95,0.321,239.16,19112,57.73,FAILURE,45.11,11,4
2025-05-23T11:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1222.48,2029.55,62.34,0.76,237.41,18859,54.84,NORMAL,50.28,11,4
2025-05-23T12:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1134.51,2113.96,68.16,0.338,237.95,19089,64.1,FAILURE,60.03,12,4
2025-05-23T12:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1271.87,2038.66,73.91,0.805,239.22,18876,68.79,NORMAL,87.12,12,4
2025-05-23T12:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1235.02,2058.07,60.63,0.677,239.29,19125,59.11,FAILURE,45.24,12,4
2025-05-23T12:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1252.44,1891.28,71.06,0.24,237.54,18864,52.18,NORMAL,50.41,12,4
2025-05-23T13:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1134.51,1742.13,68.16,0.338,238.0,19098,64.1,FAILURE,60.08,13,4
2025-05-23T13:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1262.25,1904.14,73.89,0.433,239.3,18884,69.33,FAILURE,87.2,13,4
2025-05-23T13:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1455.43,2058.07,60.63,0.677,239.48,19131,59.11,FAILURE,45.43,13,4
2025-05-23T13:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1226.99,2041.02,66.79,0.319,237.66,18875,59.21,NORMAL,50.53,13,4
2025-05-23T14:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1153.8,1953.13,65.69,0.651,238.07,19110,63.97,NORMAL,60.15,14,4
2025-05-23T14:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1153.89,1923.34,66.94,0.248,239.35,18890,68.42,NORMAL,87.25,14,4
2025-05-23T14:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1165.6,2021.36,68.56,0.43,239.6,19143,57.8,FAILURE,45.55,14,4
2025-05-23T14:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1163.12,2090.37,68.36,0.422,237.75,18888,60.92,FAILURE,50.62,14,4
2025-05-23T15:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1203.36,1968.05,57.01,0.551,238.14,19118,63.49,NORMAL,60.22,15,4
2025-05-23T15:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1173.98,1971.13,60.1,0.19,239.46,18895,71.82,NORMAL,87.36,15,4
2025-05-23T15:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1227.64,2127.35,71.78,0.384,239.76,19150,60.31,NORMAL,45.71,15,4
2025-05-23T15:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1222.55,1979.68,72.58,0.571,237.82,18893,58.36,FAILURE,50.69,15,4
2025-05-23T16:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1190.6,1860.23,65.72,0.556,238.2,19123,63.95,FAILURE,60.28,16,4
2025-05-23T16:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1203.89,1893.81,64.84,0.272,239.56,18901,75.18,FAILURE,87.46,16,4
2025-05-23T16:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1227.64,2351.45,71.78,0.384,239.92,19162,60.31,FAILURE,45.87,16,4
2025-05-23T16:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1214.13,2057.64,57.38,0.635,238.0,18899,57.96,FAILURE,50.87,16,4
2025-05-23T17:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1146.0,2111.54,60.3,0.375,238.31,19136,59.01,NORMAL,60.39,17,4
2025-05-23T17:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1203.89,1893.81,88.52,0.272,239.69,18908,75.18,FAILURE,87.59,17,4
2025-05-23T17:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,977.59,2351.45,71.78,0.384,240.11,19174,60.31,FAILURE,46.06,17,4
2025-05-23T17:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1239.76,1893.12,60.28,0.592,238.07,18914,61.8,FAILURE,50.94,17,4
2025-05-23T18:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1246.31,2099.24,72.65,0.663,238.46,19145,64.58,NORMAL,60.54,18,4
2025-05-23T18:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1203.89,2297.96,88.52,0.272,239.8,18913,75.18,FAILURE,87.7,18,4
2025-05-23T18:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1237.29,2066.76,62.2,0.327,240.2,19181,52.48,NORMAL,46.15,18,4
2025-05-23T18:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1155.11,1885.6,70.43,0.617,238.18,18924,53.23,FAILURE,51.05,18,4
2025-05-23T19:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1145.52,1895.58,65.32,0.475,238.6,19157,61.26,NORMAL,60.68,19,4
2025-05-23T19:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1163.57,1865.97,59.04,0.381,239.88,18928,73.51,NORMAL,87.78,19,4
2025-05-23T19:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1174.19,2058.22,59.28,0.255,240.25,19189,55.67,NORMAL,46.2,19,4
2025-05-23T19:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1206.32,2121.05,65.92,0.637,238.32,18929,53.13,FAILURE,51.19,19,4
2025-05-23T20:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1247.96,1887.38,72.61,0.601,238.69,19171,56.1,NORMAL,60.77,20,4
2025-05-23T20:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1267.06,1992.77,68.28,0.381,240.08,18943,71.66,NORMAL,87.97,20,4
2025-05-23T20:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1138.13,2093.15,59.13,0.289,240.42,19203,53.21,NORMAL,46.37,20,4
2025-05-23T20:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1162.66,1933.95,61.07,0.572,238.38,18943,60.3,NORMAL,51.25,20,4
2025-05-23T21:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1206.02,1981.92,61.46,0.382,238.82,19186,58.29,FAILURE,60.9,21,4
2025-05-23T21:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1157.38,1962.57,68.39,0.656,240.17,18958,68.49,FAILURE,88.07,21,4
2025-05-23T21:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,936.85,2093.15,59.13,0.289,240.47,19217,53.21,FAILURE,46.42,21,4
2025-05-23T21:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1144.03,1966.46,69.3,0.492,238.58,18952,58.92,NORMAL,51.45,21,4
2025-05-23T22:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1220.91,1902.16,69.39,0.275,238.96,19191,65.19,FAILURE,61.04,22,4
2025-05-23T22:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1161.76,2056.94,64.77,0.727,240.3,18969,74.76,FAILURE,88.2,22,4
2025-05-23T22:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1195.82,2043.73,70.32,0.786,240.61,19223,59.86,NORMAL,46.56,22,4
2025-05-23T22:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1149.73,2087.35,72.79,0.559,238.67,18958,56.99,NORMAL,51.54,22,4
2025-05-23T23:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1237.93,1997.06,59.06,0.493,239.08,19198,60.05,NORMAL,61.16,23,4
2025-05-23T23:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1178.42,2081.67,56.39,0.47,240.37,18980,67.21,NORMAL,88.26,23,4
2025-05-23T23:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1214.32,1919.57,64.0,0.601,240.78,19237,52.71,FAILURE,46.73,23,4
2025-05-23T23:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1176.98,1865.94,72.13,0.512,238.82,18971,58.44,FAILURE,51.69,23,4
2025-05-24T00:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1258.87,2035.65,68.9,0.303,239.21,19212,60.92,NORMAL,61.29,0,5
2025-05-24T00:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1147.1,1897.16,66.58,0.512,240.47,18995,72.32,NORMAL,88.36,0,5
2025-05-24T00:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1214.32,1919.57,77.89,0.601,240.87,19249,52.71,FAILURE,46.82,0,5
2025-05-24T00:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1150.02,1870.91,59.49,0.501,238.95,18985,60.36,NORMAL,51.82,0,5
2025-05-24T01:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1151.91,1866.72,67.42,0.325,239.29,19218,62.61,NORMAL,61.37,1,5
2025-05-24T01:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1469.68,1897.16,66.58,0.512,240.52,19008,72.32,FAILURE,88.42,1,5
2025-05-24T01:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1194.43,1867.94,60.67,0.761,241.02,19258,52.25,NORMAL,46.97,1,5
2025-05-24T01:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1163.58,1910.58,69.9,0.423,239.14,18993,53.0,FAILURE,52.01,1,5
2025-05-24T02:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1174.83,2060.35,72.14,0.265,239.4,19229,60.69,FAILURE,61.48,2,5
2025-05-24T02:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1469.68,2397.21,66.58,0.512,240.72,19018,72.32,FAILURE,88.61,2,5
2025-05-24T02:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1264.69,1914.48,58.09,0.48,241.1,19271,53.3,NORMAL,47.05,2,5
2025-05-24T02:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1219.42,1904.29,68.64,0.357,239.34,19006,61.25,NORMAL,52.21,2,5
2025-05-24T03:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1174.83,2060.35,82.83,0.265,239.5,19234,60.69,FAILURE,61.58,3,5
2025-05-24T03:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1267.59,1997.82,73.74,0.556,240.81,19027,72.33,NORMAL,88.71,3,5
2025-05-24T03:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1264.69,1914.48,58.09,1.789,241.23,19280,53.3,FAILURE,47.18,3,5
2025-05-24T03:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1235.45,1949.02,63.81,0.256,239.54,19011,58.06,FAILURE,52.41,3,5
2025-05-24T04:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1137.37,2006.13,65.8,0.504,239.57,19242,59.27,NORMAL,61.65,4,5
2025-05-24T04:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1263.23,2101.68,61.83,0.308,240.86,19037,73.38,NORMAL,88.76,4,5
2025-05-24T04:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1241.91,2096.13,63.22,0.423,241.39,19286,59.91,NORMAL,47.34,4,5
2025-05-24T04:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1437.23,1949.02,63.81,0.256,239.72,19020,58.06,FAILURE,52.58,4,5
2025-05-24T05:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1187.82,1978.6,69.6,0.23,239.67,19247,56.85,FAILURE,61.75,5,5
2025-05-24T05:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1263.23,2101.68,61.83,1.853,240.95,19046,73.38,FAILURE,88.84,5,5
2025-05-24T05:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1205.36,1872.95,63.15,0.614,241.56,19292,58.39,FAILURE,47.51,5,5
2025-05-24T05:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1142.91,2084.31,63.54,0.57,239.91,19030,61.78,FAILURE,52.78,5,5
2025-05-24T06:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1171.13,1956.76,71.19,0.561,239.78,19253,60.52,FAILURE,61.86,6,5
2025-05-24T06:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1168.28,1869.09,59.09,0.248,241.08,19061,68.08,NORMAL,88.98,6,5
2025-05-24T06:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1236.28,1901.13,57.81,0.268,241.64,19297,53.86,FAILURE,47.59,6,5
2025-05-24T06:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1203.82,1980.34,73.07,0.537,240.03,19042,59.81,FAILURE,52.9,6,5
2025-05-24T07:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1155.46,2074.68,57.4,0.538,239.84,19263,56.0,NORMAL,61.92,7,5
2025-05-24T07:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1168.28,2312.01,59.09,0.248,241.21,19070,68.08,FAILURE,89.11,7,5
2025-05-24T07:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1241.32,1931.2,57.9,0.285,241.82,19309,58.27,FAILURE,47.77,7,5
2025-05-24T07:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1259.27,1874.62,60.14,0.774,240.22,19053,53.46,NORMAL,53.08,7,5
2025-05-24T08:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1137.22,2014.32,60.29,0.722,239.98,19277,58.15,FAILURE,62.06,8,5
2025-05-24T08:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1168.28,2312.01,59.09,1.243,241.36,19085,68.08,FAILURE,89.25,8,5
2025-05-24T08:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1241.32,1684.18,57.9,0.285,242.02,19320,58.27,FAILURE,47.97,8,5
2025-05-24T08:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1173.9,2013.58,56.87,0.457,240.37,19062,56.64,FAILURE,53.24,8,5
2025-05-24T09:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1262.05,1872.47,57.33,0.231,240.09,19290,65.94,FAILURE,62.17,9,5
2025-05-24T09:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1210.71,2000.01,66.44,0.243,241.5,19096,73.44,NORMAL,89.39,9,5
2025-05-24T09:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1205.54,2110.79,66.79,0.431,242.11,19335,51.88,NORMAL,48.06,9,5
2025-05-24T09:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1158.8,2001.82,65.76,0.53,240.47,19075,57.54,NORMAL,53.34,9,5
2025-05-24T10:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1262.05,1667.55,57.33,0.231,240.24,19302,65.94,FAILURE,62.32,10,5
2025-05-24T10:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1154.22,2138.79,64.97,0.656,241.66,19111,68.39,NORMAL,89.56,10,5
2025-05-24T10:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1231.65,1918.82,59.41,0.74,242.24,19346,54.94,FAILURE,48.19,10,5
2025-05-24T10:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1251.69,1926.85,67.36,0.47,240.62,19088,55.26,NORMAL,53.49,10,5
2025-05-24T11:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1262.05,1667.55,57.33,0.996,240.41,19314,65.94,FAILURE,62.49,11,5
2025-05-24T11:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1204.14,1975.37,67.38,0.388,241.76,19118,74.15,NORMAL,89.66,11,5
2025-05-24T11:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1166.86,2079.69,63.58,0.571,242.32,19357,60.8,NORMAL,48.27,11,5
2025-05-24T11:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1251.69,1926.85,76.99,0.47,240.7,19098,55.26,FAILURE,53.57,11,5
2025-05-24T12:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1262.05,1672.07,57.33,0.996,240.5,19319,65.94,FAILURE,62.58,12,5
2025-05-24T12:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1192.46,2035.3,67.36,0.62,241.92,19123,74.88,FAILURE,89.82,12,5
2025-05-24T12:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1142.68,1966.9,63.15,0.699,242.4,19368,56.69,NORMAL,48.35,12,5
2025-05-24T12:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1169.89,1955.81,58.34,0.273,240.75,19103,61.52,FAILURE,53.62,12,5
2025-05-24T13:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1164.3,1990.81,69.98,0.269,240.6,19332,61.75,FAILURE,62.68,13,5
2025-05-24T13:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1192.24,1945.73,65.56,0.369,241.99,19131,72.81,NORMAL,89.89,13,5
2025-05-24T13:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1041.86,1966.9,63.15,0.699,242.51,19378,56.69,FAILURE,48.46,13,5
2025-05-24T13:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1160.73,1886.19,70.71,0.275,240.93,19112,53.91,NORMAL,53.8,13,5
2025-05-24T14:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1214.74,2039.51,63.19,0.755,240.72,19345,59.52,FAILURE,62.8,14,5
2025-05-24T14:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1131.64,2009.49,68.47,0.82,242.07,19137,70.51,NORMAL,89.97,14,5
2025-05-24T14:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1266.52,1934.25,61.2,0.747,242.67,19384,56.91,NORMAL,48.62,14,5
2025-05-24T14:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,991.69,1886.19,70.71,0.275,241.02,19126,53.91,FAILURE,53.89,14,5
2025-05-24T15:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1001.52,2039.51,63.19,0.755,240.84,19353,59.52,FAILURE,62.92,15,5
2025-05-24T15:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1248.74,1989.4,71.8,0.191,242.26,19149,68.35,NORMAL,90.16,15,5
2025-05-24T15:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1258.52,2133.35,58.66,0.48,242.75,19399,54.78,FAILURE,48.7,15,5
2025-05-24T15:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1218.56,2023.6,72.29,0.643,241.16,19138,57.27,NORMAL,54.03,15,5
2025-05-24T16:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1259.23,1920.15,63.55,0.395,240.94,19368,57.54,NORMAL,63.02,16,5
2025-05-24T16:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1184.67,2146.5,61.87,0.633,242.34,19163,67.98,FAILURE,90.24,16,5
2025-05-24T16:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1256.34,2005.57,66.0,0.319,242.83,19409,59.18,NORMAL,48.78,16,5
2025-05-24T16:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1192.33,1870.26,66.49,0.326,241.34,19147,60.92,NORMAL,54.2,16,5
2025-05-24T17:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1231.98,1875.06,61.77,0.645,241.0,19376,60.21,FAILURE,63.08,17,5
2025-05-24T17:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1166.41,2145.11,61.99,0.676,242.52,19174,72.0,FAILURE,90.42,17,5
2025-05-24T17:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1235.96,2028.71,69.95,0.372,242.97,19415,53.01,NORMAL,48.92,17,5
2025-05-24T17:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1185.83,1989.88,61.48,0.43,241.48,19162,58.23,NORMAL,54.35,17,5
2025-05-24T18:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1231.98,2390.72,61.77,0.645,241.15,19383,60.21,FAILURE,63.24,18,5
2025-05-24T18:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1272.09,2114.53,59.29,0.291,242.57,19182,74.22,NORMAL,90.47,18,5
2025-05-24T18:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1186.78,2052.31,63.94,0.23,243.03,19423,54.17,NORMAL,48.98,18,5
2025-05-24T18:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1260.14,2094.02,73.0,0.746,241.6,19174,61.28,NORMAL,54.47,18,5
2025-05-24T19:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1231.98,2390.72,61.77,0.954,241.32,19391,60.21,FAILURE,63.4,19,5
2025-05-24T19:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1202.7,2068.43,56.55,0.721,242.72,19196,70.87,FAILURE,90.62,19,5
2025-05-24T19:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1186.78,1605.34,63.94,0.23,243.16,19435,54.17,FAILURE,49.11,19,5
2025-05-24T19:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1149.54,2036.57,65.68,0.619,241.67,19180,55.39,FAILURE,54.54,19,5
2025-05-24T20:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1231.98,2390.72,84.52,0.954,241.52,19397,60.21,FAILURE,63.6,20,5
2025-05-24T20:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1178.62,1938.77,66.14,0.812,242.9,19211,75.36,NORMAL,90.8,20,5
2025-05-24T20:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,977.12,1605.34,63.94,0.23,243.29,19440,54.17,FAILURE,49.24,20,5
2025-05-24T20:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1173.94,2071.16,62.45,0.559,241.87,19193,59.62,FAILURE,54.74,20,5
2025-05-24T21:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1215.91,1927.55,68.99,0.279,241.58,19405,60.38,NORMAL,63.66,21,5
2025-05-24T21:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1207.55,2057.31,61.09,0.456,242.99,19217,76.04,NORMAL,90.89,21,5
2025-05-24T21:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,977.12,1605.34,81.76,0.23,243.41,19455,54.17,FAILURE,49.36,21,5
2025-05-24T21:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1173.94,1682.13,62.45,0.559,242.07,19205,59.62,FAILURE,54.94,21,5
2025-05-24T22:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1179.19,1909.24,70.68,0.533,241.73,19420,62.08,FAILURE,63.81,22,5
2025-05-24T22:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1206.07,2044.4,69.21,0.366,243.05,19228,67.09,NORMAL,90.95,22,5
2025-05-24T22:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1153.29,2122.2,69.77,0.382,243.5,19466,58.56,NORMAL,49.45,22,5
2025-05-24T22:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1173.94,1682.13,78.87,0.559,242.21,19211,59.62,FAILURE,55.08,22,5
2025-05-24T23:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1162.89,2040.71,65.36,0.211,241.85,19433,65.81,NORMAL,63.94,23,5
2025-05-24T23:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1262.43,2028.01,68.83,0.82,243.24,19238,75.87,FAILURE,91.14,23,5
2025-05-24T23:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1217.0,1975.49,70.22,0.617,243.56,19471,55.97,FAILURE,49.51,23,5
2025-05-24T23:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1226.19,2008.98,72.81,0.628,242.32,19225,54.72,NORMAL,55.19,23,5
2025-05-25T00:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1162.89,2378.38,65.36,0.211,242.04,19448,65.81,FAILURE,64.13,0,6
2025-05-25T00:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,992.14,2028.01,68.83,0.82,243.39,19246,75.87,FAILURE,91.29,0,6
2025-05-25T00:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1267.89,1918.36,72.73,0.717,243.71,19480,61.39,NORMAL,49.66,0,6
2025-05-25T00:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1164.1,1988.72,58.78,0.798,242.5,19230,57.23,NORMAL,55.37,0,6
2025-05-25T01:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1252.92,2018.23,62.46,0.682,242.13,19463,57.61,NORMAL,64.22,1,6
2025-05-25T01:53:23.225003,ROB-ARM-5756d3,ROBOTIC_ARM,1255.57,2109.77,58.18,0.256,243.47,19255,75.38,NORMAL,91.36,1,6
2025-05-25T01:53:23.225003,ROB-ARM-cb4fee,ROBOTIC_ARM,1267.89,1918.36,88.8,0.717,243.83,19486,61.39,FAILURE,49.78,1,6
2025-05-25T01:53:23.225003,ROB-ARM-241e51,ROBOTIC_ARM,1177.94,2125.15,72.2,0.511,242.59,19237,62.23,NORMAL,55.45,1,6
2025-05-25T02:53:23.225003,ROB-ARM-11cb98,ROBOTIC_ARM,1242.31,1870.94,57.46,0.533,242.33,19478,66.37,NORMAL,64.41,2,6
