timestamp,machine_id,machine_type,welding_current_amps,welding_voltage_volts,electrode_temperature_celsius,cooling_system_temperature_celsius,alignment_accuracy_mm,vacuum_pressure_kpa,cell_voltage_uniformity_ratio,insulation_resistance_mohm,leakage_current_ma,electrode_wear_percent,operation_time_hours,batteries_produced,status,time_since_maintenance,hour_of_day,day_of_week
2025-04-29T08:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,149.42,28.37,307.36,27.3,0.078,55.37,0.9736,486.82,0.022,61.84,101.79,955,FAILURE,0.44,8,1
2025-04-29T08:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,144.51,28.75,318.14,22.05,0.033,53.48,0.9765,481.28,0.026,62.36,101.9,983,NORMAL,9.81,8,1
2025-04-29T09:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.3,27.73,318.17,26.72,0.059,55.34,0.97,478.38,0.027,69.98,102.66,966,NORMAL,9.63,9,1
2025-04-29T09:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,146.87,28.26,322.44,21.88,0.056,54.66,0.9743,492.91,0.023,69.29,102.62,983,FAILURE,8.37,9,1
2025-04-29T09:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.11,27.78,307.12,21.83,0.052,53.53,0.9733,487.61,0.022,61.49,101.87,956,FAILURE,0.53,9,1
2025-04-29T09:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,155.31,28.76,326.26,26.47,0.033,55.78,0.9798,496.84,0.02,64.76,101.97,983,NORMAL,9.88,9,1
2025-04-29T10:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.3,27.73,318.17,26.72,0.099,45.24,0.97,478.38,0.027,69.98,102.78,967,FAILURE,9.75,10,1
2025-04-29T10:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,146.87,28.26,322.44,21.88,0.056,54.66,0.9188,396.63,0.097,69.29,102.67,983,FAILURE,8.42,10,1
2025-04-29T10:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,130.49,25.78,342.19,21.83,0.052,53.53,0.9733,487.61,0.022,61.49,101.94,957,FAILURE,0.59,10,1
2025-04-29T10:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,155.31,28.76,351.8,37.22,0.033,55.78,0.9798,496.84,0.02,64.76,102.05,984,FAILURE,9.96,10,1
2025-04-29T11:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.87,28.36,319.11,26.79,0.068,54.57,0.9771,488.84,0.022,70.69,102.88,968,NORMAL,9.85,11,1
2025-04-29T11:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,151.87,29.02,319.82,28.97,0.032,55.01,0.9787,499.88,0.027,65.25,102.73,983,FAILURE,8.48,11,1
2025-04-29T11:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,144.01,27.94,319.49,29.09,0.05,56.09,0.9737,498.3,0.022,65.42,101.99,958,NORMAL,0.65,11,1
2025-04-29T11:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,149.42,26.86,318.76,25.99,0.039,54.79,0.9785,484.07,0.021,71.5,102.12,984,NORMAL,10.02,11,1
2025-04-29T12:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,152.37,28.46,326.46,22.76,0.057,54.3,0.9764,494.45,0.026,62.16,102.96,969,FAILURE,9.93,12,1
2025-04-29T12:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,151.87,29.02,319.82,28.97,0.032,55.01,0.9301,398.31,0.099,65.25,102.83,984,FAILURE,8.58,12,1
2025-04-29T12:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,144.01,27.94,319.49,29.09,0.141,47.48,0.9737,498.3,0.022,65.42,102.09,959,FAILURE,0.74,12,1
2025-04-29T12:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,147.28,27.03,322.94,24.32,0.038,55.94,0.9788,489.89,0.025,71.5,102.16,984,FAILURE,10.06,12,1
2025-04-29T13:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,145.39,28.49,310.52,24.46,0.04,54.27,0.9723,491.95,0.024,70.87,103.03,970,FAILURE,10.0,13,1
2025-04-29T13:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,152.96,28.0,312.55,23.67,0.03,54.81,0.979,497.58,0.02,66.05,102.93,985,FAILURE,8.68,13,1
2025-04-29T13:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,144.44,27.04,327.45,26.6,0.043,56.28,0.9702,487.87,0.028,60.26,102.2,960,NORMAL,0.86,13,1
2025-04-29T13:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,151.26,27.24,311.72,27.35,0.066,53.62,0.9706,480.69,0.024,70.06,102.26,985,NORMAL,10.16,13,1
2025-04-29T14:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,145.95,28.48,316.82,24.78,0.051,56.12,0.9751,482.93,0.024,64.06,103.1,970,FAILURE,10.07,14,1
2025-04-29T14:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,152.96,28.0,312.55,23.67,0.03,54.81,0.9292,383.07,0.101,66.05,103.01,986,FAILURE,8.76,14,1
2025-04-29T14:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,169.53,25.96,345.29,26.6,0.043,56.28,0.9702,487.87,0.028,60.26,102.29,961,FAILURE,0.95,14,1
2025-04-29T14:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,155.56,28.31,316.54,26.94,0.033,54.09,0.9794,491.98,0.026,68.06,102.33,986,NORMAL,10.24,14,1
2025-04-29T15:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,149.75,28.77,314.02,26.5,0.036,55.84,0.9793,491.1,0.028,65.77,103.15,971,NORMAL,10.13,15,1
2025-04-29T15:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,154.67,27.95,320.15,25.47,0.068,54.64,0.9774,486.42,0.028,65.78,103.1,987,NORMAL,8.85,15,1
2025-04-29T15:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,153.57,28.08,312.17,27.86,0.035,54.78,0.976,488.96,0.029,56.1,102.36,962,FAILURE,1.01,15,1
2025-04-29T15:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,144.55,28.62,311.39,25.56,0.08,53.62,0.9709,484.17,0.026,63.32,102.37,986,NORMAL,10.28,15,1
2025-04-29T16:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,147.98,28.92,319.08,20.85,0.073,54.25,0.9735,490.89,0.021,70.72,103.22,971,FAILURE,10.2,16,1
2025-04-29T16:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,151.35,28.9,327.7,22.68,0.066,56.28,0.9712,492.35,0.024,66.87,103.19,988,FAILURE,8.94,16,1
2025-04-29T16:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,146.69,27.65,329.99,26.73,0.038,53.91,0.9706,496.8,0.029,64.35,102.41,963,FAILURE,1.07,16,1
2025-04-29T16:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,155.08,27.61,311.76,27.64,0.045,55.07,0.976,493.57,0.029,62.64,102.46,987,FAILURE,10.37,16,1
2025-04-29T17:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,147.98,28.92,319.08,20.85,0.073,54.25,0.9032,359.45,0.101,70.72,103.29,971,FAILURE,10.26,17,1
2025-04-29T17:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,151.35,28.9,348.8,37.59,0.066,56.28,0.9712,492.35,0.024,66.87,103.27,989,FAILURE,9.02,17,1
2025-04-29T17:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,146.28,27.96,312.09,24.33,0.04,56.13,0.9777,497.57,0.023,63.54,102.48,963,NORMAL,1.13,17,1
2025-04-29T17:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,150.08,28.54,316.63,23.9,0.019,55.86,0.9748,482.55,0.021,66.22,102.51,987,NORMAL,10.41,17,1
2025-04-29T18:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,168.75,25.39,354.18,20.85,0.073,54.25,0.9032,359.45,0.101,70.72,103.38,972,FAILURE,10.35,18,1
2025-04-29T18:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,146.48,27.95,329.24,26.97,0.042,53.56,0.977,480.36,0.022,68.94,103.34,989,FAILURE,9.09,18,1
2025-04-29T18:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.32,27.07,309.19,24.15,0.025,56.37,0.9725,492.02,0.026,62.69,102.53,963,FAILURE,1.18,18,1
2025-04-29T18:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,153.57,27.17,324.99,22.17,0.032,54.3,0.9699,489.87,0.028,70.21,102.58,988,FAILURE,10.48,18,1
2025-04-29T19:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.6,28.08,328.49,25.74,0.037,55.51,0.969,481.27,0.023,69.12,103.46,973,NORMAL,10.43,19,1
2025-04-29T19:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,144.21,27.68,332.79,24.6,0.075,55.91,0.9702,483.93,0.024,70.76,103.42,990,NORMAL,9.17,19,1
2025-04-29T19:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.32,27.07,309.19,24.15,0.025,56.37,0.9292,352.16,0.106,62.69,102.62,964,FAILURE,1.27,19,1
2025-04-29T19:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,145.74,27.29,331.45,26.17,0.076,55.12,0.9758,492.8,0.023,71.32,102.69,989,NORMAL,10.59,19,1
2025-04-29T20:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,155.97,28.14,323.27,26.69,0.046,54.95,0.9771,491.19,0.026,71.21,103.57,974,NORMAL,10.54,20,1
2025-04-29T20:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.32,27.71,328.02,25.02,0.024,53.61,0.978,488.78,0.028,65.75,103.49,991,FAILURE,9.24,20,1
2025-04-29T20:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,147.75,28.01,309.91,27.01,0.058,55.81,0.9707,492.14,0.02,63.78,102.69,964,FAILURE,1.34,20,1
2025-04-29T20:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,144.02,28.79,323.56,25.03,0.06,54.36,0.9754,490.78,0.027,70.29,102.74,989,FAILURE,10.64,20,1
2025-04-29T21:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,153.85,27.69,313.17,24.11,0.041,54.04,0.9738,488.84,0.023,62.68,103.67,975,NORMAL,10.64,21,1
2025-04-29T21:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.32,27.71,328.02,25.02,0.113,49.99,0.978,488.78,0.028,65.75,103.59,992,FAILURE,9.34,21,1
2025-04-29T21:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.9,27.21,318.5,23.95,0.038,56.49,0.9773,493.44,0.024,61.19,102.75,965,FAILURE,1.4,21,1
2025-04-29T21:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,154.75,27.32,324.04,28.1,0.072,56.31,0.9704,495.29,0.022,63.89,102.78,989,NORMAL,10.69,21,1
2025-04-29T22:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.35,28.35,327.06,22.74,0.054,55.25,0.9765,489.15,0.03,69.71,103.76,976,FAILURE,10.73,22,1
2025-04-29T22:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,149.7,28.57,309.94,24.03,0.048,55.56,0.9719,499.11,0.025,69.86,103.64,992,NORMAL,9.39,22,1
2025-04-29T22:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.9,27.21,318.5,23.95,0.038,56.49,0.9246,393.31,0.072,61.19,102.83,966,FAILURE,1.49,22,1
2025-04-29T22:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,153.22,28.64,326.91,22.17,0.067,54.57,0.9699,477.96,0.028,68.33,102.84,989,NORMAL,10.75,22,1
2025-04-29T23:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,167.14,30.24,358.02,22.74,0.054,55.25,0.9765,489.15,0.03,69.71,103.81,976,FAILURE,10.78,23,1
2025-04-29T23:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,154.12,27.64,326.93,26.33,0.079,55.37,0.9707,482.32,0.022,67.76,103.71,993,NORMAL,9.46,23,1
2025-04-29T23:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.22,28.69,308.15,23.5,0.065,55.22,0.9793,497.8,0.023,58.2,102.88,966,NORMAL,1.53,23,1
2025-04-29T23:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,145.99,27.5,325.74,23.22,0.05,56.44,0.9748,490.12,0.023,63.84,102.91,990,FAILURE,10.82,23,1
2025-04-30T00:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,150.37,29.01,326.66,23.33,0.062,54.37,0.9725,484.61,0.028,67.68,103.91,977,FAILURE,10.88,0,2
2025-04-30T00:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.39,28.65,322.01,21.94,0.046,54.56,0.9703,498.59,0.026,66.59,103.78,994,NORMAL,9.53,0,2
2025-04-30T00:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.22,28.69,360.57,37.27,0.065,55.22,0.9793,497.8,0.023,58.2,102.94,966,FAILURE,1.59,0,2
2025-04-30T00:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,150.07,28.73,316.97,26.28,0.081,54.88,0.9714,481.64,0.02,64.81,102.97,991,NORMAL,10.87,0,2
2025-04-30T01:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.32,27.7,329.48,20.75,0.059,55.43,0.9798,496.51,0.029,70.15,103.98,978,NORMAL,10.95,1,2
2025-04-30T01:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,152.69,29.07,332.13,27.31,0.067,54.84,0.9722,492.7,0.026,67.8,103.85,994,NORMAL,9.6,1,2
2025-04-30T01:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.68,27.26,324.17,28.54,0.058,55.9,0.9755,492.4,0.029,59.7,102.99,966,NORMAL,1.64,1,2
2025-04-30T01:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,146.4,28.04,311.99,28.12,0.068,54.72,0.9696,497.07,0.026,64.62,103.04,992,NORMAL,10.95,1,2
2025-04-30T02:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.75,28.33,308.29,29.33,0.063,56.23,0.9784,496.38,0.029,68.99,104.07,979,NORMAL,11.04,2,2
2025-04-30T02:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,150.68,28.7,322.36,20.82,0.072,55.86,0.9768,485.6,0.024,67.27,103.94,995,FAILURE,9.69,2,2
2025-04-30T02:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,145.08,28.5,329.03,23.88,0.078,53.44,0.9744,491.03,0.02,65.19,103.09,967,NORMAL,1.74,2,2
2025-04-30T02:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,152.37,28.13,330.01,27.59,0.076,53.61,0.978,496.25,0.025,65.98,103.09,992,NORMAL,10.99,2,2
2025-04-30T03:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,150.02,28.4,321.82,21.3,0.033,53.62,0.9697,496.68,0.028,65.06,104.13,980,NORMAL,11.1,3,2
2025-04-30T03:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,145.15,27.19,319.34,29.02,0.052,55.34,0.9773,484.68,0.027,62.71,103.99,995,NORMAL,9.74,3,2
2025-04-30T03:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.76,27.96,331.71,26.1,0.026,55.3,0.9789,494.39,0.026,63.79,103.15,968,NORMAL,1.8,3,2
2025-04-30T03:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,150.36,27.23,327.67,24.04,0.079,56.12,0.9797,482.13,0.031,64.52,103.2,993,NORMAL,11.1,3,2
2025-04-30T04:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,152.68,28.07,310.83,25.97,0.028,56.29,0.9771,499.46,0.027,64.16,104.21,981,NORMAL,11.18,4,2
2025-04-30T04:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,145.15,27.19,319.34,29.02,0.11,46.37,0.9773,484.68,0.027,62.71,104.1,996,FAILURE,9.85,4,2
2025-04-30T04:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,151.96,28.97,324.14,28.11,0.078,55.71,0.9767,499.62,0.028,58.56,103.21,969,FAILURE,1.87,4,2
2025-04-30T04:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,144.56,27.59,310.99,24.99,0.048,55.19,0.9784,479.35,0.028,68.13,103.29,994,NORMAL,11.19,4,2
2025-04-30T05:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.79,28.46,327.67,28.34,0.036,56.44,0.9743,489.55,0.023,67.68,104.32,982,FAILURE,11.3,5,2
2025-04-30T05:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,150.68,27.63,308.56,26.13,0.058,54.05,0.9691,498.14,0.027,65.42,104.19,997,NORMAL,9.94,5,2
2025-04-30T05:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.96,28.76,307.67,24.13,0.025,53.54,0.9699,498.98,0.027,59.97,103.29,970,NORMAL,1.94,5,2
2025-04-30T05:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,153.83,29.15,328.79,20.76,0.026,54.55,0.9713,488.53,0.028,71.56,103.33,994,NORMAL,11.24,5,2
2025-04-30T06:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,148.84,28.65,319.14,21.72,0.029,55.68,0.9749,492.09,0.024,64.92,104.39,983,NORMAL,11.37,6,2
2025-04-30T06:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,151.31,28.75,308.41,26.17,0.055,54.66,0.9732,493.93,0.023,66.16,104.26,998,FAILURE,10.01,6,2
2025-04-30T06:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,150.16,27.15,331.34,25.47,0.07,55.48,0.9725,494.47,0.03,57.47,103.38,971,FAILURE,2.03,6,2
2025-04-30T06:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,153.83,29.15,328.79,20.76,0.026,54.55,0.9322,383.28,0.088,71.56,103.38,994,FAILURE,11.29,6,2
2025-04-30T07:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,148.39,28.08,312.73,21.47,0.073,54.98,0.9743,492.13,0.024,69.46,104.49,984,NORMAL,11.46,7,2
2025-04-30T07:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,150.36,27.03,316.98,25.02,0.027,53.73,0.9779,495.74,0.023,70.16,104.36,999,FAILURE,10.11,7,2
2025-04-30T07:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,149.65,27.45,320.97,22.61,0.041,53.5,0.9746,489.77,0.023,58.33,103.48,972,NORMAL,2.13,7,2
2025-04-30T07:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,151.9,28.3,326.42,27.27,0.034,56.28,0.9738,491.04,0.027,70.63,103.49,996,FAILURE,11.39,7,2
2025-04-30T08:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,148.91,28.81,327.65,28.59,0.044,53.51,0.9799,479.05,0.027,66.4,104.57,985,NORMAL,11.55,8,2
2025-04-30T08:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,155.72,27.79,325.78,24.47,0.078,54.95,0.9765,495.71,0.028,63.29,104.41,999,NORMAL,10.16,8,2
2025-04-30T08:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,148.25,28.3,328.46,28.63,0.08,55.56,0.9705,481.08,0.03,57.71,103.6,974,FAILURE,2.25,8,2
2025-04-30T08:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,165.12,30.46,340.09,27.27,0.034,56.28,0.9738,491.04,0.027,70.63,103.54,996,FAILURE,11.45,8,2
2025-04-30T09:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,151.88,28.06,311.34,26.38,0.063,55.55,0.9747,482.58,0.022,65.79,104.67,986,NORMAL,11.64,9,2
2025-04-30T09:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,147.05,28.24,313.88,28.64,0.056,54.87,0.9715,496.14,0.021,64.71,104.5,1000,NORMAL,10.25,9,2
2025-04-30T09:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,146.26,28.76,310.56,27.36,0.051,54.07,0.9708,485.48,0.028,60.49,103.67,975,NORMAL,2.33,9,2
2025-04-30T09:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,148.52,28.45,310.11,23.61,0.08,54.0,0.9708,480.38,0.027,66.41,103.65,997,NORMAL,11.56,9,2
2025-04-30T10:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,153.01,27.68,308.81,27.71,0.04,56.28,0.9735,482.74,0.023,71.21,104.78,988,FAILURE,11.75,10,2
2025-04-30T10:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,144.97,27.64,320.17,24.66,0.035,56.49,0.9735,487.38,0.024,70.99,104.57,1001,NORMAL,10.32,10,2
2025-04-30T10:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,148.68,28.63,324.81,21.02,0.025,54.68,0.9779,492.8,0.024,64.9,103.76,976,FAILURE,2.42,10,2
2025-04-30T10:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,147.3,28.1,328.7,27.82,0.03,55.98,0.9725,485.64,0.028,71.74,103.75,998,FAILURE,11.65,10,2
2025-04-30T11:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,153.01,27.68,308.81,27.71,0.04,56.28,0.9093,356.01,0.114,71.21,104.84,988,FAILURE,11.81,11,2
2025-04-30T11:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,130.3,25.57,348.52,24.66,0.035,56.49,0.9735,487.38,0.024,70.99,104.62,1001,FAILURE,10.37,11,2
2025-04-30T11:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,149.71,29.09,319.5,26.85,0.021,56.36,0.9741,483.36,0.021,63.31,103.81,976,FAILURE,2.46,11,2
2025-04-30T11:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,143.97,27.96,328.85,26.58,0.033,56.39,0.9754,489.99,0.02,63.84,103.83,999,FAILURE,11.73,11,2
2025-04-30T12:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,148.62,28.21,329.95,21.63,0.028,54.55,0.9737,495.81,0.03,67.1,104.89,988,FAILURE,11.86,12,2
2025-04-30T12:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,146.31,27.81,326.58,24.19,0.048,53.5,0.9783,497.62,0.024,65.47,104.7,1002,NORMAL,10.45,12,2
2025-04-30T12:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,150.3,27.03,318.73,21.67,0.075,54.5,0.9768,486.18,0.025,58.53,103.91,977,NORMAL,2.56,12,2
2025-04-30T12:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,143.97,27.96,361.46,34.92,0.033,56.39,0.9754,489.99,0.02,63.84,103.91,1000,FAILURE,11.81,12,2
2025-04-30T13:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,148.99,27.85,331.13,27.72,0.021,56.45,0.9732,487.7,0.022,66.76,104.94,988,NORMAL,11.91,13,2
2025-04-30T13:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,145.05,28.04,322.03,27.94,0.052,53.69,0.9782,488.44,0.024,67.94,104.78,1003,FAILURE,10.53,13,2
2025-04-30T13:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,130.37,25.42,342.39,21.67,0.075,54.5,0.9768,486.18,0.025,58.53,104.0,978,FAILURE,2.66,13,2
2025-04-30T13:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,146.03,29.16,314.59,27.33,0.08,54.16,0.9797,489.16,0.023,64.29,104.02,1001,NORMAL,11.92,13,2
2025-04-30T14:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,148.99,27.85,331.13,27.72,0.091,49.57,0.9732,487.7,0.022,66.76,105.04,989,FAILURE,12.01,14,2
2025-04-30T14:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.51,27.0,313.17,24.33,0.042,55.59,0.9705,485.24,0.027,65.52,104.88,1004,NORMAL,10.63,14,2
2025-04-30T14:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,155.84,26.97,320.23,25.19,0.022,54.05,0.9793,485.32,0.029,59.11,104.1,979,FAILURE,2.75,14,2
2025-04-30T14:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,152.93,27.4,308.8,27.2,0.046,54.04,0.973,486.8,0.025,68.07,104.1,1001,NORMAL,12.0,14,2
2025-04-30T15:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.8,27.23,325.11,21.74,0.034,56.3,0.9703,490.82,0.029,66.16,105.15,990,NORMAL,12.12,15,2
2025-04-30T15:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,148.51,27.0,313.17,24.33,0.042,55.59,0.9023,373.93,0.1,65.52,104.97,1005,FAILURE,10.72,15,2
2025-04-30T15:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.59,27.42,307.28,21.44,0.027,53.58,0.9722,484.61,0.027,66.41,104.2,980,FAILURE,2.86,15,2
2025-04-30T15:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,149.06,28.83,328.7,21.88,0.036,55.84,0.975,477.68,0.024,63.35,104.15,1001,FAILURE,12.05,15,2
2025-04-30T16:19:48.082744,BAT-ASM-8a8c5b,BATTERY_ASSEMBLY,146.23,28.2,331.19,29.02,0.055,56.09,0.9789,480.34,0.027,72.85,105.24,991,NORMAL,12.21,16,2
2025-04-30T16:19:48.082744,BAT-ASM-cb1136,BATTERY_ASSEMBLY,154.1,28.51,325.09,22.2,0.02,55.43,0.97,478.52,0.025,71.67,105.04,1006,FAILURE,10.79,16,2
2025-04-30T16:19:48.082744,BAT-ASM-6dbfd2,BATTERY_ASSEMBLY,154.59,27.42,307.28,21.44,0.116,49.81,0.9722,484.61,0.027,66.41,104.26,981,FAILURE,2.92,16,2
2025-04-30T16:19:48.082744,BAT-ASM-44f453,BATTERY_ASSEMBLY,154.64,28.17,315.78,25.93,0.032,53.62,0.9688,499.01,0.024,67.79,104.25,1002,NORMAL,12.16,16,2
